chip x0 y0 channel x y
10 22.73 -22.73 14 36.555 -42.085
10 22.73 -22.73 19 31.025 -3.375
10 22.73 -22.73 13 31.025 -8.905
10 22.73 -22.73 15 31.025 -14.435
10 22.73 -22.73 18 31.025 -19.965
10 22.73 -22.73 4 31.025 -25.495
10 22.73 -22.73 11 31.025 -31.025
10 22.73 -22.73 17 31.025 -36.555
10 22.73 -22.73 26 31.025 -42.085
10 22.73 -22.73 25 25.495 -3.375
10 22.73 -22.73 28 25.495 -8.905
10 22.73 -22.73 27 25.495 -14.435
10 22.73 -22.73 30 25.495 -19.965
10 22.73 -22.73 20 25.495 -25.495
10 22.73 -22.73 23 25.495 -31.025
10 22.73 -22.73 29 25.495 -36.555
10 22.73 -22.73 34 25.495 -42.085
10 22.73 -22.73 31 19.965 -3.375
10 22.73 -22.73 32 19.965 -8.905
10 22.73 -22.73 33 19.965 -14.435
10 22.73 -22.73 36 19.965 -19.965
10 22.73 -22.73 40 19.965 -25.495
10 22.73 -22.73 37 19.965 -31.025
10 22.73 -22.73 43 19.965 -36.555
10 22.73 -22.73 46 19.965 -42.085
10 22.73 -22.73 35 14.435 -3.375
10 22.73 -22.73 41 14.435 -8.905
10 22.73 -22.73 45 14.435 -14.435
10 22.73 -22.73 48 14.435 -19.965
10 22.73 -22.73 42 14.435 -25.495
10 22.73 -22.73 49 14.435 -31.025
10 22.73 -22.73 52 14.435 -36.555
10 22.73 -22.73 59 14.435 -42.085
10 22.73 -22.73 38 8.905 -3.375
10 22.73 -22.73 44 8.905 -8.905
10 22.73 -22.73 50 8.905 -14.435
10 22.73 -22.73 54 8.905 -19.965
10 22.73 -22.73 58 8.905 -25.495
10 22.73 -22.73 63 8.905 -31.025
10 22.73 -22.73 55 8.905 -36.555
10 22.73 -22.73 62 8.905 -42.085
10 22.73 -22.73 47 3.375 -3.375
10 22.73 -22.73 53 3.375 -8.905
10 22.73 -22.73 60 3.375 -14.435
10 22.73 -22.73 39 3.375 -19.965
10 22.73 -22.73 56 3.375 -25.495
10 22.73 -22.73 57 3.375 -31.025
10 22.73 -22.73 51 3.375 -36.555
10 22.73 -22.73 61 3.375 -42.085
11 22.73 -66.97 61 42.085 -47.615
11 22.73 -66.97 51 42.085 -53.145
11 22.73 -66.97 57 42.085 -58.675
11 22.73 -66.97 56 42.085 -64.205
11 22.73 -66.97 39 42.085 -69.735
11 22.73 -66.97 60 42.085 -75.265
11 22.73 -66.97 53 42.085 -80.795
11 22.73 -66.97 47 42.085 -86.325
11 22.73 -66.97 62 36.555 -47.615
11 22.73 -66.97 55 36.555 -53.145
11 22.73 -66.97 63 36.555 -58.675
11 22.73 -66.97 58 36.555 -64.205
11 22.73 -66.97 54 36.555 -69.735
11 22.73 -66.97 50 36.555 -75.265
11 22.73 -66.97 44 36.555 -80.795
11 22.73 -66.97 38 36.555 -86.325
11 22.73 -66.97 59 31.025 -47.615
11 22.73 -66.97 52 31.025 -53.145
11 22.73 -66.97 49 31.025 -58.675
11 22.73 -66.97 42 31.025 -64.205
11 22.73 -66.97 48 31.025 -69.735
11 22.73 -66.97 45 31.025 -75.265
11 22.73 -66.97 41 31.025 -80.795
11 22.73 -66.97 35 31.025 -86.325
11 22.73 -66.97 46 25.495 -47.615
11 22.73 -66.97 43 25.495 -53.145
11 22.73 -66.97 37 25.495 -58.675
11 22.73 -66.97 40 25.495 -64.205
11 22.73 -66.97 36 25.495 -69.735
11 22.73 -66.97 33 25.495 -75.265
11 22.73 -66.97 32 25.495 -80.795
11 22.73 -66.97 31 25.495 -86.325
11 22.73 -66.97 34 19.965 -47.615
11 22.73 -66.97 29 19.965 -53.145
11 22.73 -66.97 23 19.965 -58.675
11 22.73 -66.97 20 19.965 -64.205
11 22.73 -66.97 30 19.965 -69.735
11 22.73 -66.97 27 19.965 -75.265
11 22.73 -66.97 28 19.965 -80.795
11 22.73 -66.97 25 19.965 -86.325
11 22.73 -66.97 26 14.435 -47.615
11 22.73 -66.97 17 14.435 -53.145
11 22.73 -66.97 11 14.435 -58.675
11 22.73 -66.97 4 14.435 -64.205
11 22.73 -66.97 18 14.435 -69.735
11 22.73 -66.97 15 14.435 -75.265
11 22.73 -66.97 13 14.435 -80.795
11 22.73 -66.97 19 14.435 -86.325
11 22.73 -66.97 14 8.905 -47.615
11 22.73 -66.97 24 8.905 -53.145
11 22.73 -66.97 8 8.905 -58.675
11 22.73 -66.97 5 8.905 -64.205
11 22.73 -66.97 12 8.905 -69.735
11 22.73 -66.97 3 8.905 -75.265
11 22.73 -66.97 22 8.905 -80.795
11 22.73 -66.97 7 8.905 -86.325
11 22.73 -66.97 0 3.375 -47.615
11 22.73 -66.97 1 3.375 -53.145
11 22.73 -66.97 2 3.375 -58.675
11 22.73 -66.97 6 3.375 -64.205
11 22.73 -66.97 21 3.375 -69.735
11 22.73 -66.97 9 3.375 -75.265
11 22.73 -66.97 10 3.375 -80.795
11 22.73 -66.97 16 3.375 -86.325
12 -22.73 -22.73 16 -3.375 -3.375
12 -22.73 -22.73 10 -3.375 -8.905
12 -22.73 -22.73 9 -3.375 -14.435
12 -22.73 -22.73 21 -3.375 -19.965
12 -22.73 -22.73 6 -3.375 -25.495
12 -22.73 -22.73 2 -3.375 -31.025
12 -22.73 -22.73 1 -3.375 -36.555
12 -22.73 -22.73 0 -3.375 -42.085
12 -22.73 -22.73 7 -8.905 -3.375
12 -22.73 -22.73 22 -8.905 -8.905
12 -22.73 -22.73 3 -8.905 -14.435
12 -22.73 -22.73 12 -8.905 -19.965
12 -22.73 -22.73 5 -8.905 -25.495
12 -22.73 -22.73 8 -8.905 -31.025
12 -22.73 -22.73 24 -8.905 -36.555
12 -22.73 -22.73 14 -8.905 -42.085
12 -22.73 -22.73 19 -14.435 -3.375
12 -22.73 -22.73 13 -14.435 -8.905
12 -22.73 -22.73 15 -14.435 -14.435
12 -22.73 -22.73 18 -14.435 -19.965
12 -22.73 -22.73 4 -14.435 -25.495
12 -22.73 -22.73 11 -14.435 -31.025
12 -22.73 -22.73 17 -14.435 -36.555
12 -22.73 -22.73 26 -14.435 -42.085
12 -22.73 -22.73 25 -19.965 -3.375
12 -22.73 -22.73 28 -19.965 -8.905
12 -22.73 -22.73 27 -19.965 -14.435
12 -22.73 -22.73 30 -19.965 -19.965
12 -22.73 -22.73 20 -19.965 -25.495
12 -22.73 -22.73 23 -19.965 -31.025
12 -22.73 -22.73 29 -19.965 -36.555
12 -22.73 -22.73 34 -19.965 -42.085
12 -22.73 -22.73 31 -25.495 -3.375
12 -22.73 -22.73 32 -25.495 -8.905
12 -22.73 -22.73 33 -25.495 -14.435
12 -22.73 -22.73 36 -25.495 -19.965
12 -22.73 -22.73 40 -25.495 -25.495
12 -22.73 -22.73 37 -25.495 -31.025
12 -22.73 -22.73 43 -25.495 -36.555
12 -22.73 -22.73 46 -25.495 -42.085
12 -22.73 -22.73 35 -31.025 -3.375
12 -22.73 -22.73 41 -31.025 -8.905
12 -22.73 -22.73 45 -31.025 -14.435
12 -22.73 -22.73 48 -31.025 -19.965
12 -22.73 -22.73 42 -31.025 -25.495
12 -22.73 -22.73 49 -31.025 -31.025
12 -22.73 -22.73 52 -31.025 -36.555
12 -22.73 -22.73 59 -31.025 -42.085
12 -22.73 -22.73 38 -36.555 -3.375
12 -22.73 -22.73 44 -36.555 -8.905
12 -22.73 -22.73 50 -36.555 -14.435
12 -22.73 -22.73 54 -36.555 -19.965
12 -22.73 -22.73 58 -36.555 -25.495
12 -22.73 -22.73 63 -36.555 -31.025
12 -22.73 -22.73 55 -36.555 -36.555
12 -22.73 -22.73 62 -36.555 -42.085
12 -22.73 -22.73 47 -42.085 -3.375
12 -22.73 -22.73 53 -42.085 -8.905
12 -22.73 -22.73 60 -42.085 -14.435
12 -22.73 -22.73 39 -42.085 -19.965
12 -22.73 -22.73 56 -42.085 -25.495
12 -22.73 -22.73 57 -42.085 -31.025
12 -22.73 -22.73 51 -42.085 -36.555
12 -22.73 -22.73 61 -42.085 -42.085
13 -22.73 -66.97 61 -3.375 -47.615
13 -22.73 -66.97 51 -3.375 -53.145
13 -22.73 -66.97 57 -3.375 -58.675
13 -22.73 -66.97 56 -3.375 -64.205
13 -22.73 -66.97 39 -3.375 -69.735
13 -22.73 -66.97 60 -3.375 -75.265
13 -22.73 -66.97 53 -3.375 -80.795
13 -22.73 -66.97 47 -3.375 -86.325
13 -22.73 -66.97 62 -8.905 -47.615
13 -22.73 -66.97 55 -8.905 -53.145
13 -22.73 -66.97 63 -8.905 -58.675
13 -22.73 -66.97 58 -8.905 -64.205
13 -22.73 -66.97 54 -8.905 -69.735
13 -22.73 -66.97 50 -8.905 -75.265
13 -22.73 -66.97 44 -8.905 -80.795
13 -22.73 -66.97 38 -8.905 -86.325
13 -22.73 -66.97 59 -14.435 -47.615
13 -22.73 -66.97 52 -14.435 -53.145
13 -22.73 -66.97 49 -14.435 -58.675
13 -22.73 -66.97 42 -14.435 -64.205
13 -22.73 -66.97 48 -14.435 -69.735
13 -22.73 -66.97 45 -14.435 -75.265
13 -22.73 -66.97 41 -14.435 -80.795
13 -22.73 -66.97 35 -14.435 -86.325
13 -22.73 -66.97 46 -19.965 -47.615
13 -22.73 -66.97 43 -19.965 -53.145
13 -22.73 -66.97 37 -19.965 -58.675
13 -22.73 -66.97 40 -19.965 -64.205
13 -22.73 -66.97 36 -19.965 -69.735
13 -22.73 -66.97 33 -19.965 -75.265
13 -22.73 -66.97 32 -19.965 -80.795
13 -22.73 -66.97 31 -19.965 -86.325
13 -22.73 -66.97 34 -25.495 -47.615
13 -22.73 -66.97 29 -25.495 -53.145
13 -22.73 -66.97 23 -25.495 -58.675
13 -22.73 -66.97 20 -25.495 -64.205
13 -22.73 -66.97 30 -25.495 -69.735
13 -22.73 -66.97 27 -25.495 -75.265
13 -22.73 -66.97 28 -25.495 -80.795
13 -22.73 -66.97 25 -25.495 -86.325
13 -22.73 -66.97 26 -31.025 -47.615
13 -22.73 -66.97 17 -31.025 -53.145
13 -22.73 -66.97 11 -31.025 -58.675
13 -22.73 -66.97 4 -31.025 -64.205
13 -22.73 -66.97 18 -31.025 -69.735
13 -22.73 -66.97 15 -31.025 -75.265
13 -22.73 -66.97 13 -31.025 -80.795
13 -22.73 -66.97 19 -31.025 -86.325
13 -22.73 -66.97 14 -36.555 -47.615
13 -22.73 -66.97 24 -36.555 -53.145
13 -22.73 -66.97 8 -36.555 -58.675
13 -22.73 -66.97 5 -36.555 -64.205
13 -22.73 -66.97 12 -36.555 -69.735
13 -22.73 -66.97 3 -36.555 -75.265
13 -22.73 -66.97 22 -36.555 -80.795
13 -22.73 -66.97 7 -36.555 -86.325
13 -22.73 -66.97 0 -42.085 -47.615
13 -22.73 -66.97 1 -42.085 -53.145
13 -22.73 -66.97 2 -42.085 -58.675
13 -22.73 -66.97 6 -42.085 -64.205
13 -22.73 -66.97 21 -42.085 -69.735
13 -22.73 -66.97 9 -42.085 -75.265
13 -22.73 -66.97 10 -42.085 -80.795
13 -22.73 -66.97 16 -42.085 -86.325
14 -66.97 -22.73 16 -47.615 -3.375
14 -66.97 -22.73 10 -47.615 -8.905
14 -66.97 -22.73 9 -47.615 -14.435
14 -66.97 -22.73 21 -47.615 -19.965
14 -66.97 -22.73 6 -47.615 -25.495
14 -66.97 -22.73 2 -47.615 -31.025
14 -66.97 -22.73 1 -47.615 -36.555
14 -66.97 -22.73 0 -47.615 -42.085
14 -66.97 -22.73 7 -53.145 -3.375
14 -66.97 -22.73 22 -53.145 -8.905
14 -66.97 -22.73 3 -53.145 -14.435
14 -66.97 -22.73 12 -53.145 -19.965
14 -66.97 -22.73 5 -53.145 -25.495
14 -66.97 -22.73 8 -53.145 -31.025
14 -66.97 -22.73 24 -53.145 -36.555
14 -66.97 -22.73 14 -53.145 -42.085
14 -66.97 -22.73 19 -58.675 -3.375
14 -66.97 -22.73 13 -58.675 -8.905
14 -66.97 -22.73 15 -58.675 -14.435
14 -66.97 -22.73 18 -58.675 -19.965
14 -66.97 -22.73 4 -58.675 -25.495
14 -66.97 -22.73 11 -58.675 -31.025
14 -66.97 -22.73 17 -58.675 -36.555
14 -66.97 -22.73 26 -58.675 -42.085
14 -66.97 -22.73 25 -64.205 -3.375
14 -66.97 -22.73 28 -64.205 -8.905
14 -66.97 -22.73 27 -64.205 -14.435
14 -66.97 -22.73 30 -64.205 -19.965
14 -66.97 -22.73 20 -64.205 -25.495
14 -66.97 -22.73 23 -64.205 -31.025
14 -66.97 -22.73 29 -64.205 -36.555
14 -66.97 -22.73 34 -64.205 -42.085
14 -66.97 -22.73 31 -69.735 -3.375
14 -66.97 -22.73 32 -69.735 -8.905
14 -66.97 -22.73 33 -69.735 -14.435
14 -66.97 -22.73 36 -69.735 -19.965
14 -66.97 -22.73 40 -69.735 -25.495
14 -66.97 -22.73 37 -69.735 -31.025
14 -66.97 -22.73 43 -69.735 -36.555
14 -66.97 -22.73 46 -69.735 -42.085
14 -66.97 -22.73 35 -75.265 -3.375
14 -66.97 -22.73 41 -75.265 -8.905
14 -66.97 -22.73 45 -75.265 -14.435
14 -66.97 -22.73 48 -75.265 -19.965
14 -66.97 -22.73 42 -75.265 -25.495
14 -66.97 -22.73 49 -75.265 -31.025
14 -66.97 -22.73 52 -75.265 -36.555
14 -66.97 -22.73 59 -75.265 -42.085
14 -66.97 -22.73 38 -80.795 -3.375
14 -66.97 -22.73 44 -80.795 -8.905
14 -66.97 -22.73 50 -80.795 -14.435
14 -66.97 -22.73 54 -80.795 -19.965
14 -66.97 -22.73 58 -80.795 -25.495
14 -66.97 -22.73 63 -80.795 -31.025
14 -66.97 -22.73 55 -80.795 -36.555
14 -66.97 -22.73 62 -80.795 -42.085
14 -66.97 -22.73 47 -86.325 -3.375
14 -66.97 -22.73 53 -86.325 -8.905
14 -66.97 -22.73 60 -86.325 -14.435
14 -66.97 -22.73 39 -86.325 -19.965
14 -66.97 -22.73 56 -86.325 -25.495
14 -66.97 -22.73 57 -86.325 -31.025
14 -66.97 -22.73 51 -86.325 -36.555
14 -66.97 -22.73 61 -86.325 -42.085
15 -66.97 -66.97 61 -47.615 -47.615
15 -66.97 -66.97 51 -47.615 -53.145
15 -66.97 -66.97 57 -47.615 -58.675
15 -66.97 -66.97 56 -47.615 -64.205
15 -66.97 -66.97 39 -47.615 -69.735
15 -66.97 -66.97 60 -47.615 -75.265
15 -66.97 -66.97 53 -47.615 -80.795
15 -66.97 -66.97 47 -47.615 -86.325
15 -66.97 -66.97 62 -53.145 -47.615
15 -66.97 -66.97 55 -53.145 -53.145
15 -66.97 -66.97 63 -53.145 -58.675
15 -66.97 -66.97 58 -53.145 -64.205
15 -66.97 -66.97 54 -53.145 -69.735
15 -66.97 -66.97 50 -53.145 -75.265
15 -66.97 -66.97 44 -53.145 -80.795
15 -66.97 -66.97 38 -53.145 -86.325
15 -66.97 -66.97 59 -58.675 -47.615
15 -66.97 -66.97 52 -58.675 -53.145
15 -66.97 -66.97 49 -58.675 -58.675
15 -66.97 -66.97 42 -58.675 -64.205
15 -66.97 -66.97 48 -58.675 -69.735
15 -66.97 -66.97 45 -58.675 -75.265
15 -66.97 -66.97 41 -58.675 -80.795
15 -66.97 -66.97 35 -58.675 -86.325
15 -66.97 -66.97 46 -64.205 -47.615
15 -66.97 -66.97 43 -64.205 -53.145
15 -66.97 -66.97 37 -64.205 -58.675
15 -66.97 -66.97 40 -64.205 -64.205
15 -66.97 -66.97 36 -64.205 -69.735
15 -66.97 -66.97 33 -64.205 -75.265
15 -66.97 -66.97 32 -64.205 -80.795
15 -66.97 -66.97 31 -64.205 -86.325
15 -66.97 -66.97 34 -69.735 -47.615
15 -66.97 -66.97 29 -69.735 -53.145
15 -66.97 -66.97 23 -69.735 -58.675
15 -66.97 -66.97 20 -69.735 -64.205
15 -66.97 -66.97 30 -69.735 -69.735
15 -66.97 -66.97 27 -69.735 -75.265
15 -66.97 -66.97 28 -69.735 -80.795
15 -66.97 -66.97 25 -69.735 -86.325
15 -66.97 -66.97 26 -75.265 -47.615
15 -66.97 -66.97 17 -75.265 -53.145
15 -66.97 -66.97 11 -75.265 -58.675
15 -66.97 -66.97 4 -75.265 -64.205
15 -66.97 -66.97 18 -75.265 -69.735
15 -66.97 -66.97 15 -75.265 -75.265
15 -66.97 -66.97 13 -75.265 -80.795
15 -66.97 -66.97 19 -75.265 -86.325
15 -66.97 -66.97 14 -80.795 -47.615
15 -66.97 -66.97 24 -80.795 -53.145
15 -66.97 -66.97 8 -80.795 -58.675
15 -66.97 -66.97 5 -80.795 -64.205
15 -66.97 -66.97 12 -80.795 -69.735
15 -66.97 -66.97 3 -80.795 -75.265
15 -66.97 -66.97 22 -80.795 -80.795
15 -66.97 -66.97 7 -80.795 -86.325
15 -66.97 -66.97 0 -86.325 -47.615
15 -66.97 -66.97 1 -86.325 -53.145
15 -66.97 -66.97 2 -86.325 -58.675
15 -66.97 -66.97 6 -86.325 -64.205
15 -66.97 -66.97 21 -86.325 -69.735
15 -66.97 -66.97 9 -86.325 -75.265
15 -66.97 -66.97 10 -86.325 -80.795
15 -66.97 -66.97 16 -86.325 -86.325
