chip x0 y0 channel x y
8 -86.325 3.375 34 64.205 -3.375
8 -86.325 3.375 35 64.205 -31.025
8 -86.325 3.375 36 75.265 -42.085
8 -86.325 3.375 37 58.675 -8.905
8 -86.325 3.375 38 58.675 -3.375
8 -86.325 3.375 39 58.675 -14.435
8 -86.325 3.375 40 69.735 -42.085
8 -86.325 3.375 41 58.675 -25.495
8 -86.325 3.375 42 58.675 -19.965
8 -86.325 3.375 43 58.675 -31.025
8 -86.325 3.375 44 64.205 -36.555
8 -86.325 3.375 45 64.205 -42.085
8 -86.325 3.375 46 53.145 -3.375
8 -86.325 3.375 47 47.615 -3.375
8 -86.325 3.375 48 47.615 -42.085
8 -86.325 3.375 49 47.615 -36.555
8 -86.325 3.375 50 47.615 -31.025
8 -86.325 3.375 51 47.615 -25.495
8 -86.325 3.375 52 53.145 -8.905
8 -86.325 3.375 53 47.615 -8.905
8 -86.325 3.375 54 58.675 -36.555
8 -86.325 3.375 55 47.615 -19.965
8 -86.325 3.375 56 58.675 -42.085
8 -86.325 3.375 57 47.615 -14.435
8 -86.325 3.375 58 53.145 -14.435
8 -86.325 3.375 59 53.145 -42.085
8 -86.325 3.375 60 53.145 -19.965
8 -86.325 3.375 61 53.145 -25.495
8 -86.325 3.375 62 53.145 -31.025
8 -86.325 3.375 63 53.145 -36.555
9 -86.325 47.615 0 53.145 -58.675
9 -86.325 47.615 1 53.145 -53.145
9 -86.325 47.615 2 53.145 -64.205
9 -86.325 47.615 3 53.145 -69.735
9 -86.325 47.615 4 53.145 -75.265
9 -86.325 47.615 5 53.145 -47.615
9 -86.325 47.615 6 47.615 -75.265
9 -86.325 47.615 7 58.675 -47.615
9 -86.325 47.615 8 47.615 -69.735
9 -86.325 47.615 9 58.675 -53.145
9 -86.325 47.615 10 47.615 -80.795
9 -86.325 47.615 11 53.145 -80.795
9 -86.325 47.615 12 47.615 -64.205
9 -86.325 47.615 13 47.615 -58.675
9 -86.325 47.615 14 47.615 -53.145
9 -86.325 47.615 15 47.615 -47.615
9 -86.325 47.615 16 47.615 -86.325
9 -86.325 47.615 17 53.145 -86.325
9 -86.325 47.615 18 64.205 -47.615
9 -86.325 47.615 19 58.675 -58.675
9 -86.325 47.615 20 64.205 -53.145
9 -86.325 47.615 21 58.675 -64.205
9 -86.325 47.615 22 58.675 -69.735
9 -86.325 47.615 23 58.675 -75.265
9 -86.325 47.615 24 69.735 -47.615
9 -86.325 47.615 25 58.675 -80.795
9 -86.325 47.615 26 58.675 -86.325
9 -86.325 47.615 27 64.205 -58.675
9 -86.325 47.615 28 75.265 -47.615
9 -86.325 47.615 29 69.735 -53.145
9 -86.325 47.615 30 75.265 -53.145
9 -86.325 47.615 31 64.205 -64.205
9 -86.325 47.615 32 64.205 -86.325
9 -86.325 47.615 33 69.735 -58.675
9 -86.325 47.615 34 64.205 -69.735
9 -86.325 47.615 35 64.205 -75.265
9 -86.325 47.615 36 75.265 -58.675
9 -86.325 47.615 37 64.205 -80.795
9 -86.325 47.615 38 69.735 -64.205
9 -86.325 47.615 39 80.795 -47.615
9 -86.325 47.615 40 86.325 -86.325
9 -86.325 47.615 41 69.735 -69.735
9 -86.325 47.615 42 86.325 -47.615
9 -86.325 47.615 43 69.735 -75.265
9 -86.325 47.615 44 80.795 -86.325
9 -86.325 47.615 45 69.735 -86.325
9 -86.325 47.615 46 69.735 -80.795
9 -86.325 47.615 47 86.325 -80.795
9 -86.325 47.615 48 75.265 -86.325
9 -86.325 47.615 49 86.325 -75.265
9 -86.325 47.615 50 80.795 -80.795
9 -86.325 47.615 51 86.325 -69.735
9 -86.325 47.615 52 75.265 -80.795
9 -86.325 47.615 53 80.795 -75.265
9 -86.325 47.615 54 86.325 -64.205
9 -86.325 47.615 55 86.325 -58.675
9 -86.325 47.615 56 80.795 -69.735
